names,year,search_name,sum_by_year
United States,2017,peacebuilding,15
United States,2017,peacekeeping,14
United States,2017,peacemaking,10
United States,2018,conflict prevention,7
United States,2018,conflict resolution,4
United States,2018,conflict transformation,5
United States,2018,peacebuilding,3
United States,2018,peacekeeping,9
United States,2018,peacemaking,3
Uruguay,2009,conflict resolution,1
Uruguay,2009,conflict transformation,2
Uruguay,2010,peacekeeping,1
Uruguay,2012,peacekeeping,1
Uruguay,2017,conflict prevention,1
Uzbekistan,2010,conflict transformation,1
Uzbekistan,2013,conflict prevention,1
Uzbekistan,2013,conflict resolution,1
Uzbekistan,2015,conflict prevention,1
Uzbekistan,2015,conflict resolution,1
Uzbekistan,2017,conflict prevention,1
Uzbekistan,2018,conflict transformation,1
Vanuatu,1999,conflict resolution,1
Vanuatu,2011,conflict prevention,1
Vanuatu,2013,conflict resolution,1
Vanuatu,2013,conflict transformation,1
Vanuatu,2013,peacemaking,1
Vanuatu,2017,peacebuilding,1
Venezuela,1988,peacekeeping,1
Venezuela,1997,peacekeeping,1
Venezuela,2008,conflict transformation,1
Venezuela,2010,peacebuilding,1
Venezuela,2010,peacekeeping,1
Venezuela,2011,conflict resolution,1
Venezuela,2011,conflict transformation,1
Venezuela,2012,conflict prevention,1
Venezuela,2015,peacebuilding,1
Venezuela,2017,conflict transformation,1
Western Sahara,2009,conflict resolution,1
Western Sahara,2009,peacebuilding,1
Western Sahara,2010,conflict prevention,1
Western Sahara,2010,peacebuilding,1
Western Sahara,2011,conflict prevention,1
Western Sahara,2012,conflict resolution,1
Western Sahara,2014,conflict prevention,1
Western Sahara,2014,conflict transformation,1
Western Sahara,2014,peacebuilding,1
Western Sahara,2014,peacekeeping,1
Western Sahara,2015,conflict resolution,1
Western Sahara,2015,peacemaking,1
Western Sahara,2017,conflict prevention,1
Western Sahara,2017,conflict resolution,1
Western Sahara,2017,conflict transformation,1
Western Sahara,2017,peacebuilding,1
Yemen,2010,conflict resolution,1
Yemen,2013,conflict prevention,1
Yemen,2013,conflict transformation,1
Yemen,2015,conflict prevention,2
Yemen,2015,conflict resolution,2
Yemen,2015,conflict transformation,4
Yemen,2015,peacebuilding,1
Yemen,2016,peacebuilding,1
Yemen,2016,peacekeeping,1
Yemen,2017,conflict prevention,1
Yemen,2017,conflict resolution,2
Yemen,2017,peacebuilding,1
Yemen,2018,conflict prevention,1
Yemen,2018,peacekeeping,1
Zambia,2010,conflict prevention,1
Zambia,2010,conflict resolution,1
Zambia,2012,conflict transformation,1
Zambia,2013,conflict transformation,1
Zambia,2016,conflict transformation,1
Zambia,2016,peacebuilding,1
Zambia,2018,conflict prevention,1
Zimbabwe,1997,peacebuilding,1
Zimbabwe,1999,peacebuilding,1
Zimbabwe,2001,conflict prevention,1
Zimbabwe,2001,conflict transformation,1
Zimbabwe,2004,peacebuilding,1
Zimbabwe,2007,conflict prevention,1
Zimbabwe,2007,conflict resolution,1
Zimbabwe,2009,peacebuilding,1
Zimbabwe,2010,conflict prevention,1
Zimbabwe,2010,conflict resolution,1
Zimbabwe,2011,conflict prevention,1
Zimbabwe,2011,peacebuilding,1
Zimbabwe,2011,peacemaking,1
Zimbabwe,2012,conflict prevention,1
Zimbabwe,2012,conflict resolution,1
Zimbabwe,2012,peacebuilding,3
Zimbabwe,2012,peacemaking,1
Zimbabwe,2013,conflict prevention,2
Zimbabwe,2013,conflict resolution,2
Zimbabwe,2013,conflict transformation,3
Zimbabwe,2013,peacebuilding,2
Zimbabwe,2013,peacemaking,2
Zimbabwe,2014,conflict prevention,1
Zimbabwe,2014,conflict resolution,2
Zimbabwe,2014,conflict transformation,2
Zimbabwe,2014,peacebuilding,3
Zimbabwe,2014,peacemaking,1
Zimbabwe,2015,conflict prevention,1
Zimbabwe,2015,conflict resolution,1
Zimbabwe,2015,peacekeeping,1
Zimbabwe,2015,peacemaking,1
Zimbabwe,2016,conflict resolution,1
Zimbabwe,2016,conflict transformation,1
Zimbabwe,2016,peacebuilding,2
Zimbabwe,2017,conflict resolution,1
Zimbabwe,2017,peacebuilding,2
Zimbabwe,2017,peacemaking,2
Zimbabwe,2018,peacebuilding,1
